䴘	鷉
鸟	鳥
鸠	鳩
鸢	鳶
鸣	鳴
鸤	鳲
鸥	鷗
鸦	鴉
鸧	鶬
鸨	鴇
鸩	鴆
鸪	鴣
鸫	鶇
鸬	鸕
鸭	鴨
鸮	鴞
鸯	鴦
鸰	鴒
鸱	鴟
鸲	鴝
鸳	鴛
鸴	鷽
鸵	鴕
鸶	鷥
鸷	鷙
鸸	鴯
鸹	鴰
鸺	鵂
鸻	鴴
鸼	鵃
鸽	鴿
鸾	鸞
鸿	鴻
鹀	鵐
鹁	鵓
鹂	鸝
鹃	鵑
鹄	鵠
鹅	鵝
鹆	鵒
鹇	鷳
鹈	鵜
鹉	鵡
鹊	鵲
鹋	鶓
鹌	鵪
鹍	鵾
鹎	鵯
鹏	鵬
鹐	鵮
鹑	鶉
鹒	鶊
鹓	鵷
鹔	鷫
鹕	鶘
鹖	鶡
鹗	鶚
鹘	鶻
鹙	鶖
鹛	鶥
鹜	鶩
鹝	鷊
鹞	鷂
鹟	鶲
鹠	鶹
鹡	鶺
鹢	鷁
鹣	鶼
鹤	鶴
鹥	鷖
鹦	鸚
鹧	鷓
鹨	鷚
鹩	鷯
鹪	鷦
鹫	鷲
鹬	鷸
鹭	鷺
鹯	鸇
鹰	鷹
鹱	鸌
鹲	鸏
鹳	鸛
鹴	鸘
鹾	鹺
麦	麥
麸	麩
麽	麼
黄	黃
黉	黌
黡	黶
黩	黷
黪	黲
黾	黽
鼋	黿
鼍	鼉
鼗	鞀
鼹	鼴
齐	齊
齑	齏
齿	齒
龀	齔
龁	齕
龂	齗
龃	齟
龄	齡
龅	齙
龆	齠
龇	齜
龈	齦
龉	齬
龊	齪
龋	齲
龌	齷
龙	龍
龚	龔
龛	龕
龟	龜
万	萬
与	與
丑	醜
丰	豐
为	為
么	麼
于	於
云	雲
产	產
仆	僕
价	價
众	眾
伙	夥
伪	偽
体	體
余	餘
佣	傭
儿	兒
党	黨
冲	沖
准	準
几	幾
凫	鳧
凭	憑
划	劃
别	別
卤	滷
厂	廠
历	歷
厕	廁
发	發
叶	葉
吁	籲
后	後
启	啟
咸	鹹
团	團
坏	壞
坛	壇
墙	牆
壳	殼
复	復
奖	獎
妫	媯
宁	寧
尽	盡
帘	簾
干	乾
并	並
广	廣
弥	彌
当	當
录	錄
征	徵
恶	惡
悫	愨
愿	願
担	擔
据	據
斗	鬥
术	術
极	極
柜	櫃
汇	匯
沩	溈
涂	塗
淀	澱
瘘	瘻
确	確
硷	鹼
种	種
竖	豎
筑	築
签	簽
纤	纖
线	線
绝	絕
绣	繡
绦	絛
绱	緔
绷	繃
绿	綠
缰	韁
胜	勝
脏	臟
腊	臘
苏	蘇
苹	蘋
药	藥
获	獲
莼	蓴
蕴	蘊
虫	蟲
蜡	蠟
说	說
谣	謠
谫	譾
赃	贓
赍	齎
赝	贗
辟	闢
适	適
酝	醞
采	採
钟	鐘
钩	鉤
钵	缽
锈	鏽
锐	銳
锨	杴
镌	鐫
镢	钁
阅	閱
须	須
颓	頹
颜	顏
饥	飢
骂	罵
鲇	鯰
鲞	鯗
鳄	鱷
鸡	雞
鹚	鶿
瓮	甕
叆	靉
叇	靆
眯	瞇
琅	瑯
痴	癡
卧	臥
杠	槓
虱	蝨
唇	脣
狍	麅
泄	洩
捂	摀
翚	翬
雇	僱
侄	姪
膻	羶
痹	痺
坣	壆
恿	慂
玙	璵
伡	俥
䲞	𩶘
彟	彠
䜩	讌
僵尸	殭屍
一夥	一伙
一並	一併
一準	一准
一劃	一划
一地里	一地裡
一乾	一干
一樹百獲	一樹百穫
一沖	一衝
一只	一隻
一發千鈞	一髮千鈞
一出	一齣
七只	七隻
三元里	三元裡
三国志	三國誌
三復	三複
三只	三隻
萬俟	万俟
不準	不准
不乾	不幹
不舍	不捨
不知所雲	不知所云
不鏽钢	不鏽鋼
不寒而栗	不寒而慄
寒栗	寒慄
戰栗	戰慄
顫栗	顫慄
惴栗	惴慄
醜劇	丑劇
醜旦	丑旦
醜角	丑角
世界杯	世界盃
中岳	中嶽
豐南	丰南
豐姿	丰姿
豐神俊朗	丰神俊朗
豐採	丰采
豐韻	丰韻
主乾	主幹
九世之雠	九世之讎
九只	九隻
乾丝	乾絲
乾面	乾麵
亂發	亂髮
雲雲	云云
雲何	云何
雲爾	云爾
五岳	五嶽
五鬥櫃	五斗櫃
五鬥橱	五斗櫥
五鬥米	五斗米
五谷	五穀
五行生克	五行生剋
五只	五隻
五出	五齣
井里	井裡
交游	交遊
人雲亦雲	人云亦云
人物志	人物誌
什錦面	什錦麵
僕倒	仆倒
仇雠	仇讎
介系詞	介係詞
介係詞	介繫詞
仿制	仿製
仿佛	彷彿
夥伕	伙伕
夥伴	伙伴
夥同	伙同
夥夫	伙夫
夥房	伙房
夥計	伙計
夥食	伙食
伴游	伴遊
布下	佈下
布告	佈告
布哨	佈哨
布局	佈局
布崗	佈崗
布施	佈施
布景	佈景
布有	佈有
布滿	佈滿
布線	佈線
布置	佈置
布署	佈署
布道	佈道
布達	佈達
布防	佈防
布陣	佈陣
布雷	佈雷
體育锻鍊	体育鍛鍊
何乾	何干
作準	作准
作奸犯科	作姦犯科
傭人	佣人
傭工	佣工
傭金	佣金
並入	併入
並到	併到
並合	併合
並吞	併吞
並攏	併攏
並案	併案
並發	併發
並科	併科
並購	併購
並進	併進
來復	來複
供制	供製
侵並	侵併
系數	係數
系為	係為
保险櫃	保險柜
修复	修複
修胡刀	修鬍刀
俯沖	俯衝
個里	個裡
倦游	倦遊
偃僕	偃仆
假發	假髮
停制	停製
備注	備註
家夥	傢伙
家俱	傢俱
家具	傢具
傳布	傳佈
傻里傻氣	傻裡傻氣
傾復	傾覆
僱傭	僱佣
儀表	儀錶
億只	億隻
盡盡	儘儘
盡先	儘先
盡其所有	儘其所有
盡可能	儘可能
盡快	儘快
盡早	儘早
盡是	儘是
盡管	儘管
盡速	儘速
盡量	儘量
優游	優遊
允準	允准
光採	光采
克里	克裡
克復	克複
入夥	入伙
內制	內製
兩只	兩隻
屍位素餐	尸位素餐
行屍走肉	行尸走肉
八字胡	八字鬍
八只	八隻
公布	公佈
公乾	公幹
公鬥	公斗
公歷	公曆
公里	公裡
六谷	六穀
六只	六隻
六出	六齣
兼並	兼併
冤雠	冤讎
冶游	冶遊
準予	准予
準假	准假
準定	准定
準將	准將
準尉	准尉
準此	准此
準考證	准考證
準許	准許
幾幾	几几
幾杖	几杖
幾案	几案
幾筵	几筵
幾絲	几絲
凹洞里	凹洞裡
出徵	出征
出游	出遊
函復	函覆
刀削面	刀削麵
刁鬥	刁斗
分布	分佈
切面	切麵
刊布	刊佈
劃上	划上
劃下	划下
劃不來	划不來
劃了	划了
劃具	划具
劃出	划出
劃到	划到
劃動	划動
劃去	划去
劃子	划子
劃得來	划得來
劃拳	划拳
劃槳	划槳
劃水	划水
劃算	划算
劃船	划船
劃艇	划艇
劃著	划著
劃著走	划著走
劃行	划行
劃走	划走
劃起	划起
劃進	划進
劃過	划過
初徵	初征
別致	別緻
別只	別隻
利比里亞	利比裡亞
刮胡刀	刮鬍刀
剃發	剃髮
剃須	剃鬚
削發	削髮
克制	剋制
克扣	剋扣
克日	剋日
克星	剋星
克服	剋服
克期	剋期
克死	剋死
克薄	剋薄
前僕後仰	前仆後仰
前僕後繼	前仆後繼
前車之復	前車之覆
刚才	剛纔
剝制	剝製
剪發	剪髮
割舍	割捨
創獲	創穫
創制	創製
力爭上游	力爭上遊
加里寧	加裡寧
加注	加註
勞力士表	勞力士錶
包準	包准
包谷	包穀
匏系	匏繫
北岳	北嶽
北鬥	北斗
北回	北迴
匡復	匡複
匪乾	匪幹
十乾	十干
十只	十隻
十出	十齣
千百只	千百隻
千丝萬缕	千絲萬縷
千回百折	千迴百折
千回百转	千迴百轉
千鈞一發	千鈞一髮
千只	千隻
升鬥小民	升斗小民
半只	半隻
南岳	南嶽
南徵	南征
南鬥	南斗
南回	南迴
南游	南遊
卡里	卡裡
印制	印製
厚朴	厚樸
反沖	反衝
取舍	取捨
口里	口裡
只準	只准
只沖	只衝
叮當	叮噹
可怜蟲	可憐虫
可緊可松	可緊可鬆
喂食	餵食
喂奶	餵奶
喂養	餵養
喂哺	餵哺
籲籲	吁吁
籲氣	吁氣
吃里扒外	吃裡扒外
吃里爬外	吃裡爬外
合夥	合伙
合並	合併
同夥	同伙
名表	名錶
後冠	后冠
後北街	后北街
後土	后土
後妃	后妃
後安路	后安路
後平路	后平路
後座	后座
後稷	后稷
後羿	后羿
後街	后街
後里	后里
吞並	吞併
吟游	吟遊
吹發	吹髮
吕後	呂后
呆里呆氣	呆裡呆氣
呈準	呈准
周游	週遊
周期	週期
周末	週末
周年	週年
周身	週身
周刊	週刊
周知	週知
周日	週日
周息	週息
周報	週報
周遊	週遊
周會	週會
周一	週一
周二	週二
周三	週三
周四	週四
周五	週五
周六	週六
下周	下週
上周	上週
眾所周知	眾所週知
周而復始	週而復始
繞行一周	繞行一週
和奸	和姦
和面	和麵
哪里	哪裡
哭臟	哭髒
品嘗	品嚐
嘗鮮	嚐鮮
嘗嘗鮮	嚐嚐鮮
唱游	唱遊
喝採	喝采
喬岳	喬嶽
單乾	單干
彩帶	綵帶
剪彩	剪綵
念书	唸書
默念	默唸
念白	唸白
念经	唸經
念佛	唸佛
念咒	唸咒
念念有词	唸唸有詞
吃斋念佛	吃齋唸佛
一人吃斋十人念佛	一人吃齋十人唸佛
單只	單隻
嘴里	嘴裡
惡心	噁心
當啷	噹啷
當當	噹噹
嚕蘇	嚕囌
咽气	嚥氣
咽口水	嚥口水
狼吞虎咽	狼吞虎嚥
细嚼慢咽	細嚼慢嚥
向導	嚮導
向往	嚮往
向應	嚮應
向邇	嚮邇
向日葵	嚮日葵
严丝合缝	嚴絲合縫
囉蘇	囉囌
四舍五入	四捨五入
四只	四隻
四出	四齣
回歷新年	回曆新年
回丝	回絲
回復	回覆
回游	回遊
回採	回采
圈子里	圈子裡
圈里	圈裡
國歷	國曆
国雠	國讎
園里	園裡
園游會	園遊會
圖里	圖裡
占有	佔有
占據	佔據
占上風	佔上風
占下風	佔下風
占多數	佔多數
占少數	佔少數
占便宜	佔便宜
占著	佔著
占了	佔了
占優勢	佔優勢
侵占	侵佔
獨占	獨佔
土里	土裡
土制	土製
地志	地誌
坑里	坑裡
垂發	垂髮
埃及豔後	埃及豔后
埃榮沖	埃榮衝
埋布	埋佈
城里	城裡
基乾	基幹
墓志	墓誌
墨鬥	墨斗
墨沈未乾	墨瀋未乾
墨索里尼	墨索裡尼
垦復	墾複
垄断價格	壟斷價格
垄断资產	壟斷資產
垄断集團	壟斷集團
壯游	壯遊
壺里	壺裡
壽面	壽麵
凶惡	兇惡
凶殘	兇殘
凶神	兇神
凶手	兇手
凶狠	兇狠
凶暴	兇暴
凶猛	兇猛
凶徒	兇徒
凶悍	兇悍
凶氣	兇氣
凶器	兇器
凶嫌	兇嫌
凶險	兇險
凶殺	兇殺
凶煞	兇煞
凶案	兇案
幫凶	幫兇
元凶	元兇
行凶	行兇
很凶	很兇
緝凶	緝兇
凶巴巴	兇巴巴
凶相畢露	兇相畢露
窮凶極惡	窮兇極惡
真凶實犯	真兇實犯
夏天里	夏天裡
夏歷	夏曆
外制	外製
多沖	多衝
多採多姿	多采多姿
夜光表	夜光錶
夜里	夜裡
夜游	夜遊
夢里	夢裡
夢游	夢遊
大夥	大伙
大乾	大幹
大夸	大誇
大只	大隻
天後	天后
天乾	天干
天翻地復	天翻地覆
太後	太后
奏折	奏摺
女醜	女丑
女傭	女佣
好家夥	好傢夥
好困	好睏
姜丝	姜絲
奸夫	姦夫
奸婦	姦婦
奸宄	姦宄
奸情	姦情
奸殺	姦殺
奸污	姦汙
奸污	姦污
奸淫	姦淫
奸猾	姦猾
奸邪	姦邪
嬉游	嬉遊
字匯	字彙
字里行間	字裡行間
存折	存摺
宇宙志	宇宙誌
安沈铁路	安瀋鐵路
定準	定准
定制	定製
宣布	宣佈
宦游	宦遊
宫里	宮裡
宴游	宴遊
家夥	家伙
家里	家裡
密布	密佈
密致	密緻
寇雠	寇讎
實乾	實幹
寬松	寬鬆
寶里寶氣	寶裡寶氣
封後	封后
封面里	封面裡
射乾	射干
专注	專註
對表	對錶
導游	導遊
小醜	小丑
小夥	小伙
小只	小隻
就里	就裡
尺布鬥粟	尺布斗粟
尼採	尼采
尿鬥	尿斗
局里	局裡
居里	居裡
屋子里	屋子裡
屋里	屋裡
展布	展佈
屢僕屢起	屢仆屢起
屯里	屯裡
山岳	山嶽
山鬥	山斗
山里	山裡
山重水復	山重水複
岱岳	岱嶽
峰回	峰迴
岳岳	嶽嶽
巔復	巔覆
巡回	巡迴
巡游	巡遊
巧乾	巧幹
巴爾乾	巴爾幹
巷里	巷裡
市里	市裡
布谷	布穀
簾布	帘布
带團参加	帶團參加
帶發修行	帶髮修行
乾世	干世
乾休	干休
乾系	干係
乾冒	干冒
乾卿何事	干卿何事
乾卿底事	干卿底事
乾城	干城
乾將	干將
乾德道	干德道
乾戈	干戈
乾撓	干撓
乾擾	干擾
乾支	干支
乾政	干政
乾時	干時
乾沒	干沒
乾涉	干涉
乾犯	干犯
乾祿	干祿
乾與	干與
乾諾道中	干諾道中
乾諾道西	干諾道西
乾謁	干謁
乾證	干證
乾譽	干譽
乾貝	干貝
乾連	干連
乾雲蔽日	干雲蔽日
乾預	干預
年歷	年曆
年里	年裡
並力	併力
並吞	併吞
並日而食	并日而食
乾上	幹上
乾下去	幹下去
乾不了	幹不了
乾不成	幹不成
乾了	幹了
乾事	幹事
乾些	幹些
乾個	幹個
乾勁	幹勁
乾員	幹員
乾啥	幹啥
乾嗎	幹嗎
乾嘛	幹嘛
乾壞事	幹壞事
乾完	幹完
乾將	幹將
乾得	幹得
乾性油	幹性油
乾才	幹才
乾掉	幹掉
乾校	幹校
乾活	幹活
乾流	幹流
乾球溫度	幹球溫度
乾略	幹略
乾線	幹線
乾練	幹練
乾警	幹警
乾起來	幹起來
乾路	幹路
乾辦	幹辦
乾這一行	幹這一行
乾這種事	幹這種事
乾道	幹道
乾部	幹部
乾麼	幹麼
幾丝	幾絲
幾只	幾隻
幾出	幾齣
底里	底裡
店里	店裡
康採恩	康采恩
廟里	廟裡
弄臟	弄髒
弘歷	弘曆
強奸	強姦
強乾弱枝	強幹弱枝
別扭	彆扭
別拗	彆拗
別氣	彆氣
別腳	彆腳
別著	彆著
弹藥	彈葯
匯刊	彙刊
匯報	彙報
匯整	彙整
匯算	彙算
匯編	彙編
匯總	彙總
匯纂	彙纂
匯輯	彙輯
匯集	彙集
形單影只	形單影隻
影後	影后
往里	往裡
徵伐	征伐
徵利	征利
徵塵	征塵
徵夫	征夫
徵屬	征屬
徵帆	征帆
徵戌	征戌
徵戰	征戰
徵收	征收
徵服	征服
徵求	征求
徵發	征發
徵衣	征衣
徵討	征討
徵途	征途
從里到外	從裡到外
從里向外	從裡向外
復雠	復讎
德乾高原	德干高原
心里	心裡
忙里	忙裡
快乾	快幹
快沖	快衝
急沖而下	急衝而下
怪里怪氣	怪裡怪氣
恩準	恩准
息交絕游	息交絕遊
悠游	悠遊
情有所鐘	情有所鍾
情有獨鐘	情有獨鍾
意面	意麵
慌里慌張	慌裡慌張
慰借	慰藉
憑借	憑藉
憑虚御风	憑虛御風
蒙懂	懞懂
怀里	懷裡
懷表	懷錶
戴表	戴錶
戽鬥	戽斗
房里	房裡
手折	手摺
手里	手裡
手表	手錶
手松	手鬆
才乾	才幹
才高八鬥	才高八斗
打谷	打穀
扞御	扞禦
批準	批准
批復	批覆
批注	批註
承制	承製
抓奸	抓姦
抗御	抗禦
折沖	折衝
披復	披覆
披發	披髮
抱朴	抱樸
抵御	抵禦
拆夥	拆伙
拈須	拈鬚
拉纖	拉縴
拉面	拉麵
拗別	拗彆
拮據	拮据
十沈	拾瀋
捉奸	捉姦
捍御	捍禦
舍不得	捨不得
舍出	捨出
舍去	捨去
舍命	捨命
舍己從人	捨己從人
舍己救人	捨己救人
舍己為人	捨己為人
舍己為公	捨己為公
舍己為國	捨己為國
舍得	捨得
舍我其誰	捨我其誰
舍本逐末	捨本逐末
舍棄	捨棄
舍死忘生	捨死忘生
舍生	捨生
舍短取長	捨短取長
舍身	捨身
舍車保帥	捨車保帥
舍近求遠	捨近求遠
卷發	捲髮
捵面	捵麵
排骨面	排骨麵
挂簾	掛帘
掛面	掛麵
換只	換隻
換發	換髮
握發	握髮
搭夥	搭伙
折合	摺合
折奏	摺奏
折子	摺子
折尺	摺尺
折扇	摺扇
折梯	摺梯
折椅	摺椅
折疊	摺疊
折痕	摺痕
折篷	摺篷
折紙	摺紙
折裙	摺裙
撒布	撒佈
撚須	撚鬚
擔仔面	擔仔麵
擔擔面	擔擔麵
據雲	據云
擢發难数	擢髮難數
拟準	擬准
摆布	擺佈
摄制	攝製
拐杖	柺杖
拐棍	柺棍
支乾	支幹
收獲	收穫
改制	改製
放松	放鬆
故布疑陣	故佈疑陣
散夥	散伙
散布	散佈
散發	散髮
整只	整隻
整出	整齣
敌忾同雠	敵愾同讎
文借	文藉
文採	文采
鬥亞蘭路	斗亞蘭路
鬥六	斗六
鬥南	斗南
鬥大	斗大
鬥子	斗子
鬥室	斗室
鬥宿	斗宿
鬥方	斗方
鬥栱	斗栱
鬥笠	斗笠
鬥筲	斗筲
鬥箕	斗箕
鬥篷	斗篷
鬥膽	斗膽
鬥蓬	斗蓬
鬥轉參橫	斗轉參橫
鬥量	斗量
鬥門	斗門
料鬥	料斗
斤鬥	斤斗
欲望	慾望
欲念	慾念
禁欲	禁慾
食欲	食慾
情欲	情慾
求知欲	求知慾
欲壑难填	慾壑難填
縱欲	縱慾
六欲	六慾
色欲	色慾
嗜欲	嗜慾
欲障	慾障
欲海	慾海
欲界	慾界
欲心	慾心
欲事	慾事
欲塵	慾塵
欲火	慾火
物欲	物慾
七情六欲	七情六慾
欲壑難填	慾壑難填
利欲熏心	利慾熏心
欲令智昏	慾令智昏
淳朴	淳樸
惇朴	惇樸
簡朴	簡樸
熏黑	燻黑
熏肉	燻肉
煙熏	煙燻
蕎面	蕎麵
扣子	釦子
鈕扣	鈕釦
衣扣	衣釦
袖扣	袖釦
解扣	解釦
新歷	新曆
斷發文身	斷髮文身
方志	方誌
施舍	施捨
旁注	旁註
旅游	旅遊
旋回	旋迴
族里	族裡
日歷	日曆
日志	日誌
日進鬥金	日進斗金
明窗淨幾	明窗淨几
明里	明裡
星鬥	星斗
星歷	星曆
星移鬥換	星移斗換
星移鬥轉	星移斗轉
星羅棋布	星羅棋佈
星辰表	星辰錶
春假里	春假裡
春天里	春天裡
春游	春遊
景致	景緻
暗地里	暗地裡
暗溝里	暗溝裡
暗里	暗裡
暢游	暢遊
暴敛横徵	暴斂橫征
歷數	曆數
歷書	曆書
歷法	曆法
歷象	曆象
會乾	會幹
會里	會裡
月歷	月曆
有只	有隻
木制	木製
朴子	樸子
朴實	樸實
朴忠	樸忠
朴直	樸直
朴硝	樸硝
朴素	樸素
朴茂	樸茂
朴資茅斯	樸資茅斯
朴鈍	樸鈍
朴厚	樸厚
材乾	材幹
村里	村裡
杜老志道	杜老誌道
束修	束脩
束發	束髮
杯面	杯麵
東岳	東嶽
東徵	東征
東游	東遊
松贊乾布	松贊干布
枕借	枕藉
林宏岳	林宏嶽
枝乾	枝幹
某只	某隻
染發	染髮
櫃柳	柜柳
校雠学	校讎學
核準	核准
核復	核覆
格里	格裡
案準	案准
條乾	條幹
梯沖	梯衝
械系	械繫
棉制	棉製
植發	植髮
標致	標緻
標注	標註
標志	標誌
模制	模製
樹乾	樹幹
树乾	樹榦
橫徵暴斂	橫征暴斂
橫沖	橫衝
檢復	檢覆
欄乾	欄干
欷籲	欷吁
欺蒙	欺矇
歌後	歌后
歐游	歐遊
此僕彼起	此仆彼起
武後	武后
歸並	歸併
死里求生	死裡求生
死里逃生	死裡逃生
殼里	殼裡
母後	母后
每只	每隻
比乾	比干
贊揚	讚揚
贊美	讚美
稱贊	稱讚
贊不絕口	讚不絕口
贊佩	讚佩
贊歎	讚歎
贊歎不已	讚嘆不已
像贊	像讚
禮贊	禮讚
贊語	讚語
贊歌	讚歌
贊賞	讚賞
贊許	讚許
贊譽	讚譽
毫發	毫髮
氣沖鬥牛	氣沖斗牛
氣沖牛鬥	氣沖牛斗
水鬥	水斗
水里	水裡
水表	水錶
永歷	永曆
永志不忘	永誌不忘
污蔑	汙衊
江乾	江干
池里	池裡
沒事乾	沒事幹
沒精打採	沒精打采
沙里淘金	沙裡淘金
河岳	河嶽
河里	河裡
油面	油麵
泛游	泛遊
泡制	泡製
泡面	泡麵
泰鬥	泰斗
洄游	洄遊
洗發	洗髮
派團参加	派團參加
浪琴表	浪琴錶
浪游	浪遊
浮夸	浮誇
浮游	浮遊
海里	海裡
液晶表	液晶錶
涼面	涼麵
淡朱	淡硃
淵淳岳峙	淵淳嶽峙
渠沖	渠衝
港制	港製
湖里	湖裡
汤團	湯糰
湯面	湯麵
滷制	滷製
滷面	滷麵
滿布	滿佈
漏鬥	漏斗
漫游	漫遊
潛意識里	潛意識裡
潭里	潭裡
濃發	濃髮
湿地松	濕地鬆
蒙蒙	濛濛
蒙雾	濛霧
蒙鸿	濛鴻
沈海	瀋海
沈陽	瀋陽
彌漫	瀰漫
漓江	灕江
火並	火併
灰蒙	灰濛
炒面	炒麵
炮制	炮製
烏乾達	烏干達
烏發	烏髮
烏龍面	烏龍麵
烘制	烘製
無乾	無干
無精打採	無精打采
煉制	煉製
毛發	毛髮
煙鬥	煙斗
煙鬥絲	煙斗絲
照準	照准
熨鬥	熨斗
燎發	燎髮
燕游	燕遊
燙發	燙髮
燙面	燙麵
爆籲	爆吁
牆里	牆裡
挨餓	捱餓
挨打	捱打
挨罵	捱罵
挨日子	捱日子
三國志	三國誌
片言只語	片言隻語
拌面	拌麵
牛肉面	牛肉麵
牛只	牛隻
特準	特准
特里	特裡
特制	特製
牽系	牽繫
狼借	狼藉
猛沖	猛衝
獎杯	獎盃
獲準	獲准
率團参加	率團參加
王侯後	王侯后
王後	王后
班里	班裡
理發	理髮
環游	環遊
甜面醬	甜麵醬
生力面	生力麵
生姜	生薑
生發	生髮
田里	田裡
由餘	由余
殘余	殘餘
由表及里	由表及裡
男傭	男佣
男用表	男用錶
留發	留髮
畚鬥	畚斗
劃著	畫著
疏松	疏鬆
疑系	疑係
疲困	疲睏
病症	病癥
病愈	病癒
痊愈	痊癒
症結	癥結
症瘕	癥瘕
發布	發佈
發蒙	發矇
發面	發麵
發霉	發黴
白乾兒	白干兒
白里透紅	白裡透紅
白發	白髮
白面	白麵
百谷	百穀
百里	百裡
百只	百隻
皇後	皇后
皇歷	皇曆
皓發	皓髮
皮里春秋	皮裡春秋
皮制	皮製
皺折	皺摺
盒里	盒裡
監制	監製
盤里	盤裡
盤回	盤迴
直接参與	直接參与
直沖	直衝
相克	相剋
相乾	相干
相沖	相衝
眼簾	眼帘
眼眶里	眼眶裡
眼里	眼裡
困乏	睏乏
困倦	睏倦
睡游病	睡遊病
了如	瞭如
了望	瞭望
了然	瞭然
了若指掌	瞭若指掌
了解	瞭解
瞳蒙	瞳矇
蒙住	矇住
蒙昧无知	矇昧無知
蒙混	矇混
蒙蒙	矇矇
蒙眬	矇矓
蒙蔽	矇蔽
蒙骗	矇騙
苧麻	苧蔴
矜夸	矜誇
短發	短髮
矮幾	矮几
石英表	石英錶
研制	研製
砰當	砰噹
朱唇皓齿	硃脣皓齒
朱批	硃批
朱砂	硃砂
朱笔	硃筆
朱红色	硃紅色
朱色	硃色
朱谕	硃諭
硬乾	硬幹
碑志	碑誌
磁制	磁製
磨制	磨製
示復	示覆
社里	社裡
神游	神遊
神採	神采
御侮	禦侮
御寇	禦寇
御寒	禦寒
御敵	禦敵
禮義乾櫓	禮義干櫓
禿發	禿髮
秀鬥	秀斗
秀發	秀髮
私下里	私下裡
秋天里	秋天裡
秋裤	秋褲
秋千	鞦韆
秒表	秒錶
稀松	稀鬆
稟復	稟覆
稻谷	稻穀
稽徵	稽征
谷人	穀人
谷保家商	穀保家商
谷倉	穀倉
谷場	穀場
谷子	穀子
谷梁	穀梁
谷殼	穀殼
谷物	穀物
谷皮	穀皮
谷神	穀神
谷谷	穀穀
谷粒	穀粒
谷艙	穀艙
谷苗	穀苗
谷草	穀草
谷賤傷農	穀賤傷農
谷道	穀道
谷雨	穀雨
谷類	穀類
谷風	穀風
积極参與	積极參与
积極参加	積极參加
空蒙	空濛
窗明幾淨	窗明几淨
窩里	窩裡
窮發	窮髮
竹林之游	竹林之遊
笆鬥	笆斗
笑里藏刀	笑裡藏刀
筋鬥	筋斗
答復	答覆
筵幾	筵几
箕鬥	箕斗
算歷	算曆
粗制	粗製
粗滷	粗鹵
精乾	精幹
精明强乾	精明強幹
精致	精緻
精制	精製
精採	精采
糊口	餬口
團子	糰子
系里	系裡
紀歷	紀曆
紅繩系足	紅繩繫足
红發	紅髮
紆回	紆迴
納採	納采
純朴	純樸
素食面	素食麵
素發	素髮
素面	素麵
紫微鬥數	紫微斗數
紫姜	紫薑
細致	細緻
組里	組裡
結伴同游	結伴同遊
結發	結髮
丝布	絲布
丝板	絲板
丝瓜布	絲瓜布
丝绒布	絲絨布
丝線	絲線
丝织廠	絲織廠
丝蟲	絲蟲
維系	維繫
綰發	綰髮
網里	網裡
紧繃	緊繃
編制	編製
編發	編髮
緩沖	緩衝
致密	緻密
縈回	縈迴
縣里	縣裡
縣志	縣誌
縫里	縫裡
縫制	縫製
纖夫	縴夫
纖手	縴手
繁復	繁複
繃带	繃帶
繃紧	繃緊
繃脸	繃臉
繃开	繃開
繪制	繪製
系上	繫上
系世	繫世
系到	繫到
系囚	繫囚
系心	繫心
系念	繫念
系懷	繫懷
系戀	繫戀
系數	繫數
系於	繫於
系系	繫系
系結	繫結
系緊	繫緊
系繩	繫繩
系累	繫纍
系著	繫著
系辭	繫辭
系風捕影	繫風捕影
累囚	纍囚
累累	纍纍
壇子	罈子
壇壇罐罐	罈罈罐罐
骨壇	骨罈
羈系	羈繫
美制	美製
美發	美髮
翱游	翱遊
翻來復去	翻來覆去
翻天復地	翻天覆地
翻復	翻覆
翻雲復雨	翻雲覆雨
老麼	老么
老姜	老薑
老板	老闆
耕獲	耕穫
聊齋志異	聊齋誌異
聯系	聯繫
肉絲面	肉絲麵
肉羹面	肉羹麵
肉松	肉鬆
肚里	肚裡
胃里	胃裡
背地里	背地裡
能乾	能幹
脈沖	脈衝
修脯	脩脯
脫發	脫髮
腦子里	腦子裡
腰里	腰裡
腳注	腳註
膨松	膨鬆
卧游	臥遊
自制	自製
自夸	自誇
舂谷	舂穀
興致	興緻
興高採烈	興高采烈
舊歷	舊曆
舊游	舊遊
航海歷	航海曆
船只	船隻
艦只	艦隻
花盆里	花盆裡
花採	花采
苑里	苑裡
若乾	若干
苦乾	苦幹
苦里	苦裡
苦滷	苦鹵
范圍	範圍
風范	風範
規范	規範
模范	模範
范例	範例
范疇	範疇
示范	示範
師范	師範
懿范	懿範
茶幾	茶几
草叢里	草叢裡
莊里	莊裡
莖乾	莖幹
菌丝體	菌絲體
華里	華裡
華發	華髮
萬歷	萬曆
萬只	萬隻
落發	落髮
蓄發	蓄髮
蓄須	蓄鬚
蓬發	蓬髮
蓬松	蓬鬆
姜末	薑末
姜母	薑母
姜汁	薑汁
姜片	薑片
姜糖	薑糖
姜絲	薑絲
姜茶	薑茶
姜餅	薑餅
姜黃	薑黃
姜湯	薑湯
薙發	薙髮
借以	藉以
借助	藉助
借口	藉口
借故	藉故
借機	藉機
借此	藉此
借由	藉由
借端	藉端
借著	藉著
借借	藉藉
借詞	藉詞
借資	藉資
借酒澆愁	藉酒澆愁
藤制	藤製
蘊借	蘊藉
